contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date
IWM210305C00198000,2021-03-03 20:50:02,198.0,20.95,21.25,22.8,call,2021-03-05
IWM210305C00199000,2021-03-02 19:50:00,199.0,19.97,20.26,22.3,call,2021-03-05
IWM210305C00200000,2021-03-03 15:16:37,200.0,18.99,19.26,21.6,call,2021-03-05
IWM210305C00201000,2021-03-03 19:31:02,201.0,18.01,18.24,18.89,call,2021-03-05
IWM210305C00202000,2021-02-25 15:04:51,202.0,17.03,17.3,19.04,call,2021-03-05
IWM210305C00202500,2021-03-01 19:08:59,202.5,16.54,16.81,20.15,call,2021-03-05
IWM210305C00203000,2021-03-02 17:42:28,203.0,16.06,16.32,20.76,call,2021-03-05
IWM210305C00204000,2021-03-02 19:40:04,204.0,15.09,15.35,19.31,call,2021-03-05
IWM210305C00205000,2021-03-02 20:59:37,205.0,14.12,14.37,17.03,call,2021-03-05
IWM210305C00206000,2021-03-03 20:56:39,206.0,13.17,13.43,14.2,call,2021-03-05
IWM210305C00207000,2021-03-03 19:04:07,207.0,12.23,12.49,14.36,call,2021-03-05
IWM210305C00207500,2021-02-26 15:17:10,207.5,11.76,12.02,16.06,call,2021-03-05
IWM210305C00208000,2021-03-03 21:11:25,208.0,11.3,11.56,11.38,call,2021-03-05
IWM210305C00209000,2021-03-02 16:48:58,209.0,10.39,10.59,13.12,call,2021-03-05
IWM210305C00210000,2021-03-03 20:25:40,210.0,9.49,9.69,9.96,call,2021-03-05
IWM210305C00211000,2021-03-03 20:58:54,211.0,8.61,8.84,9.39,call,2021-03-05
IWM210305C00212000,2021-03-03 16:30:22,212.0,7.77,8.0,11.62,call,2021-03-05
IWM210305C00212500,2021-03-01 16:19:18,212.5,7.33,7.58,13.2,call,2021-03-05
IWM210305C00213000,2021-03-02 20:49:34,213.0,6.92,7.17,7.65,call,2021-03-05
IWM210305C00214000,2021-03-03 20:58:44,214.0,6.13,6.36,6.84,call,2021-03-05
IWM210305C00215000,2021-03-03 21:09:32,215.0,5.37,5.56,5.5,call,2021-03-05
IWM210305C00216000,2021-03-03 20:42:44,216.0,4.64,4.86,4.9,call,2021-03-05
IWM210305C00217000,2021-03-03 20:58:32,217.0,3.98,4.14,4.58,call,2021-03-05
IWM210305C00217500,2021-03-03 15:53:31,217.5,3.67,3.81,4.79,call,2021-03-05
IWM210305C00218000,2021-03-03 21:14:00,218.0,3.36,3.49,3.31,call,2021-03-05
IWM210305C00219000,2021-03-03 21:13:36,219.0,2.77,2.89,2.75,call,2021-03-05
IWM210305C00220000,2021-03-03 21:14:17,220.0,2.24,2.34,2.22,call,2021-03-05
IWM210305C00221000,2021-03-03 21:10:47,221.0,1.76,1.84,1.77,call,2021-03-05
IWM210305C00222000,2021-03-03 21:09:25,222.0,1.34,1.43,1.4,call,2021-03-05
IWM210305C00222500,2021-03-03 20:57:05,222.5,1.15,1.24,1.3,call,2021-03-05
IWM210305C00223000,2021-03-03 21:13:19,223.0,0.99,1.06,1.0,call,2021-03-05
IWM210305C00224000,2021-03-03 21:14:44,224.0,0.71,0.75,0.75,call,2021-03-05
IWM210305C00225000,2021-03-03 21:10:07,225.0,0.5,0.55,0.55,call,2021-03-05
IWM210305C00226000,2021-03-03 21:14:15,226.0,0.34,0.38,0.37,call,2021-03-05
IWM210305C00227000,2021-03-03 21:10:48,227.0,0.25,0.26,0.26,call,2021-03-05
IWM210305C00227500,2021-03-03 21:14:40,227.5,0.2,0.22,0.22,call,2021-03-05
IWM210305C00228000,2021-03-03 21:14:15,228.0,0.17,0.18,0.17,call,2021-03-05
IWM210305C00229000,2021-03-03 21:08:53,229.0,0.1,0.13,0.14,call,2021-03-05
IWM210305C00230000,2021-03-03 21:08:01,230.0,0.08,0.09,0.1,call,2021-03-05
IWM210305C00231000,2021-03-03 21:09:15,231.0,0.05,0.07,0.07,call,2021-03-05
IWM210305C00232000,2021-03-03 21:13:19,232.0,0.05,0.07,0.05,call,2021-03-05
IWM210305C00232500,2021-03-03 20:03:03,232.5,0.02,0.06,0.1,call,2021-03-05
IWM210305C00233000,2021-03-03 21:08:04,233.0,0.02,0.05,0.04,call,2021-03-05
IWM210305C00234000,2021-03-03 21:03:40,234.0,0.02,0.05,0.04,call,2021-03-05
IWM210305C00235000,2021-03-03 21:09:37,235.0,0.02,0.03,0.04,call,2021-03-05
IWM210305C00236000,2021-03-03 21:06:43,236.0,0.01,0.04,0.02,call,2021-03-05
IWM210305C00237000,2021-03-03 20:19:13,237.0,0.01,0.02,0.03,call,2021-03-05
IWM210305C00237500,2021-03-02 21:13:16,237.5,0.01,0.04,0.01,call,2021-03-05
IWM210305C00238000,2021-03-03 20:39:13,238.0,0.01,0.03,0.01,call,2021-03-05
IWM210305C00239000,2021-03-03 20:39:01,239.0,0.01,0.03,0.03,call,2021-03-05
IWM210305C00240000,2021-03-03 20:58:59,240.0,0.0,0.02,0.01,call,2021-03-05
IWM210305C00241000,2021-03-01 20:04:36,241.0,0.01,0.03,0.02,call,2021-03-05
IWM210305P00197500,2021-03-03 20:54:27,197.5,0.02,0.06,0.02,put,2021-03-05
IWM210305P00198000,2021-03-03 19:24:27,198.0,0.02,0.06,0.03,put,2021-03-05
IWM210305P00199000,2021-03-02 20:53:50,199.0,0.03,0.07,0.03,put,2021-03-05
IWM210305P00200000,2021-03-03 21:10:18,200.0,0.05,0.09,0.08,put,2021-03-05
IWM210305P00201000,2021-03-03 18:19:35,201.0,0.06,0.1,0.02,put,2021-03-05
IWM210305P00202000,2021-03-03 19:31:03,202.0,0.08,0.12,0.08,put,2021-03-05
IWM210305P00202500,2021-03-03 20:51:28,202.5,0.09,0.13,0.11,put,2021-03-05
IWM210305P00203000,2021-03-03 20:55:09,203.0,0.11,0.13,0.1,put,2021-03-05
IWM210305P00204000,2021-03-03 20:55:41,204.0,0.13,0.17,0.15,put,2021-03-05
IWM210305P00205000,2021-03-03 21:11:57,205.0,0.17,0.2,0.2,put,2021-03-05
IWM210305P00206000,2021-03-03 21:12:12,206.0,0.22,0.26,0.22,put,2021-03-05
IWM210305P00207000,2021-03-03 21:01:58,207.0,0.27,0.32,0.26,put,2021-03-05
IWM210305P00207500,2021-03-03 21:08:09,207.5,0.3,0.35,0.29,put,2021-03-05
IWM210305P00208000,2021-03-03 21:13:58,208.0,0.34,0.39,0.35,put,2021-03-05
IWM210305P00209000,2021-03-03 21:05:11,209.0,0.42,0.47,0.39,put,2021-03-05
IWM210305P00210000,2021-03-03 21:11:48,210.0,0.52,0.57,0.57,put,2021-03-05
IWM210305P00211000,2021-03-03 20:59:04,211.0,0.64,0.7,0.62,put,2021-03-05
IWM210305P00212000,2021-03-03 21:01:28,212.0,0.79,0.85,0.77,put,2021-03-05
IWM210305P00212500,2021-03-03 20:57:00,212.5,0.87,0.93,0.83,put,2021-03-05
IWM210305P00213000,2021-03-03 21:08:10,213.0,0.95,1.02,0.91,put,2021-03-05
IWM210305P00214000,2021-03-03 21:14:12,214.0,1.16,1.22,1.23,put,2021-03-05
IWM210305P00215000,2021-03-03 21:14:39,215.0,1.38,1.45,1.42,put,2021-03-05
IWM210305P00216000,2021-03-03 21:10:18,216.0,1.65,1.73,1.67,put,2021-03-05
IWM210305P00217000,2021-03-03 21:12:41,217.0,1.97,2.05,2.01,put,2021-03-05
IWM210305P00217500,2021-03-03 20:59:45,217.5,2.13,2.22,2.07,put,2021-03-05
IWM210305P00218000,2021-03-03 21:14:46,218.0,2.32,2.4,2.38,put,2021-03-05
IWM210305P00219000,2021-03-03 21:14:54,219.0,2.77,2.84,2.76,put,2021-03-05
IWM210305P00220000,2021-03-03 21:14:17,220.0,3.16,3.3,3.28,put,2021-03-05
IWM210305P00221000,2021-03-03 21:01:46,221.0,3.67,3.87,3.6,put,2021-03-05
IWM210305P00222000,2021-03-03 21:13:03,222.0,4.24,4.48,4.43,put,2021-03-05
IWM210305P00222500,2021-03-03 20:57:22,222.5,4.55,4.79,4.5,put,2021-03-05
IWM210305P00223000,2021-03-03 21:12:34,223.0,4.87,5.12,5.05,put,2021-03-05
IWM210305P00224000,2021-03-03 21:09:21,224.0,5.6,5.83,5.61,put,2021-03-05
IWM210305P00225000,2021-03-03 21:12:04,225.0,6.36,6.61,6.54,put,2021-03-05
IWM210305P00226000,2021-03-03 21:06:53,226.0,7.2,7.44,7.01,put,2021-03-05
IWM210305P00227000,2021-03-03 20:47:00,227.0,8.06,8.32,8.0,put,2021-03-05
IWM210305P00227500,2021-03-03 19:13:04,227.5,8.54,8.78,6.85,put,2021-03-05
IWM210305P00228000,2021-03-03 19:56:20,228.0,8.98,9.24,6.7,put,2021-03-05
IWM210305P00229000,2021-03-02 21:01:59,229.0,9.94,10.19,9.09,put,2021-03-05
IWM210305P00230000,2021-03-03 18:23:54,230.0,10.89,11.16,10.06,put,2021-03-05
IWM210305P00231000,2021-03-02 20:21:56,231.0,11.87,12.14,8.41,put,2021-03-05
IWM210305P00232000,2021-03-02 15:34:45,232.0,12.85,13.12,8.54,put,2021-03-05
IWM210305P00233000,2021-03-02 17:01:11,233.0,13.84,14.11,10.53,put,2021-03-05
IWM210305P00234000,2021-03-03 16:44:20,234.0,14.83,15.11,11.0,put,2021-03-05
IWM210305P00235000,2021-03-03 19:41:59,235.0,15.82,16.11,13.99,put,2021-03-05
IWM210305P00236000,2021-02-25 20:33:28,236.0,16.82,17.11,11.62,put,2021-03-05
IWM210305P00237000,2021-02-25 15:29:19,237.0,17.82,18.12,12.0,put,2021-03-05
IWM210305P00237500,2021-02-10 20:47:09,237.5,18.2,18.72,13.3,put,2021-03-05
IWM210305P00238000,2021-02-23 14:50:24,238.0,18.73,19.22,22.02,put,2021-03-05
IWM210305P00239000,2021-02-25 18:02:11,239.0,19.7,20.22,20.24,put,2021-03-05
IWM210305P00240000,2021-03-02 18:30:07,240.0,20.7,21.19,17.39,put,2021-03-05
IWM210305P00241000,2021-02-19 18:15:01,241.0,21.7,22.22,16.89,put,2021-03-05
IWM210312C00197500,2021-02-18 14:55:10,197.5,21.99,22.25,25.53,call,2021-03-12
IWM210312C00198000,2021-02-04 16:09:35,198.0,21.52,21.78,21.94,call,2021-03-12
IWM210312C00199000,2021-02-19 14:33:47,199.0,20.58,20.84,24.77,call,2021-03-12
IWM210312C00200000,2021-03-02 16:24:07,200.0,19.66,19.92,23.69,call,2021-03-12
IWM210312C00202000,2021-02-01 19:10:58,202.0,17.84,18.06,13.69,call,2021-03-12
IWM210312C00203000,2021-02-03 17:58:29,203.0,16.95,17.18,19.43,call,2021-03-12
IWM210312C00204000,2021-03-03 19:23:26,204.0,16.06,16.3,17.63,call,2021-03-12
IWM210312C00205000,2021-02-26 14:53:54,205.0,15.19,15.42,16.7,call,2021-03-12
IWM210312C00206000,2021-03-02 20:21:44,206.0,14.33,14.56,17.47,call,2021-03-12
IWM210312C00207000,2021-03-02 21:07:01,207.0,13.48,13.71,13.9,call,2021-03-12
IWM210312C00208000,2021-03-03 18:59:00,208.0,12.65,12.89,13.33,call,2021-03-12
IWM210312C00209000,2021-03-01 19:05:52,209.0,11.83,12.03,18.0,call,2021-03-12
IWM210312C00210000,2021-03-02 20:58:46,210.0,11.04,11.23,14.26,call,2021-03-12
IWM210312C00211000,2021-02-26 15:15:56,211.0,10.26,10.48,11.8,call,2021-03-12
IWM210312C00212000,2021-03-03 14:59:07,212.0,9.49,9.7,11.46,call,2021-03-12
IWM210312C00212500,2021-03-03 14:38:40,212.5,9.12,9.33,12.07,call,2021-03-12
IWM210312C00213000,2021-03-03 20:58:54,213.0,8.75,8.96,9.38,call,2021-03-12
IWM210312C00214000,2021-03-03 20:40:27,214.0,8.04,8.24,8.9,call,2021-03-12
IWM210312C00215000,2021-03-03 21:09:20,215.0,7.36,7.54,7.5,call,2021-03-12
IWM210312C00216000,2021-03-02 19:14:16,216.0,6.7,6.84,9.42,call,2021-03-12
IWM210312C00217000,2021-03-03 15:26:00,217.0,6.05,6.19,8.2,call,2021-03-12
IWM210312C00217500,2021-03-03 20:55:30,217.5,5.74,5.87,6.43,call,2021-03-12
IWM210312C00218000,2021-03-03 19:17:23,218.0,5.43,5.56,6.49,call,2021-03-12
IWM210312C00219000,2021-03-03 20:05:27,219.0,4.85,4.97,5.11,call,2021-03-12
IWM210312C00220000,2021-03-03 21:08:22,220.0,4.3,4.38,4.52,call,2021-03-12
IWM210312C00221000,2021-03-03 21:04:41,221.0,3.77,3.87,4.0,call,2021-03-12
IWM210312C00222000,2021-03-03 21:00:10,222.0,3.28,3.35,3.46,call,2021-03-12
IWM210312C00222500,2021-03-03 19:32:02,222.5,3.05,3.13,3.78,call,2021-03-12
IWM210312C00223000,2021-03-03 21:12:08,223.0,2.82,2.89,2.8,call,2021-03-12
IWM210312C00224000,2021-03-03 21:10:40,224.0,2.4,2.47,2.43,call,2021-03-12
IWM210312C00225000,2021-03-03 21:11:03,225.0,2.03,2.09,2.06,call,2021-03-12
IWM210312C00226000,2021-03-03 21:04:41,226.0,1.69,1.75,1.86,call,2021-03-12
IWM210312C00227000,2021-03-03 21:12:46,227.0,1.39,1.45,1.39,call,2021-03-12
IWM210312C00227500,2021-03-03 21:09:05,227.5,1.26,1.31,1.31,call,2021-03-12
IWM210312C00228000,2021-03-03 21:09:03,228.0,1.14,1.19,1.2,call,2021-03-12
IWM210312C00229000,2021-03-03 21:10:40,229.0,0.92,0.97,0.96,call,2021-03-12
IWM210312C00230000,2021-03-03 20:58:38,230.0,0.74,0.78,0.79,call,2021-03-12
IWM210312C00231000,2021-03-03 20:55:36,231.0,0.59,0.63,0.65,call,2021-03-12
IWM210312C00232000,2021-03-03 21:12:46,232.0,0.47,0.51,0.48,call,2021-03-12
IWM210312C00232500,2021-03-03 20:15:14,232.5,0.41,0.45,0.69,call,2021-03-12
IWM210312C00233000,2021-03-03 20:57:39,233.0,0.36,0.4,0.48,call,2021-03-12
IWM210312C00234000,2021-03-03 21:11:53,234.0,0.29,0.32,0.32,call,2021-03-12
IWM210312C00235000,2021-03-03 20:59:39,235.0,0.22,0.26,0.27,call,2021-03-12
IWM210312C00236000,2021-03-03 19:00:26,236.0,0.17,0.21,0.27,call,2021-03-12
IWM210312C00237000,2021-03-03 21:01:14,237.0,0.14,0.17,0.15,call,2021-03-12
IWM210312C00237500,2021-03-03 17:09:23,237.5,0.12,0.15,0.24,call,2021-03-12
IWM210312C00238000,2021-03-03 16:58:31,238.0,0.11,0.14,0.28,call,2021-03-12
IWM210312C00239000,2021-03-03 20:58:28,239.0,0.08,0.11,0.11,call,2021-03-12
IWM210312C00240000,2021-03-03 19:30:55,240.0,0.06,0.1,0.12,call,2021-03-12
IWM210312C00241000,2021-03-03 20:56:35,241.0,0.04,0.08,0.06,call,2021-03-12
IWM210312P00197500,2021-03-03 21:11:04,197.5,0.56,0.6,0.58,put,2021-03-12
IWM210312P00198000,2021-03-03 20:57:07,198.0,0.59,0.63,0.54,put,2021-03-12
IWM210312P00199000,2021-03-03 19:23:17,199.0,0.66,0.69,0.58,put,2021-03-12
IWM210312P00199500,2021-03-03 19:40:56,199.5,0.7,0.73,0.57,put,2021-03-12
IWM210312P00200000,2021-03-03 21:14:13,200.0,0.74,0.77,0.77,put,2021-03-12
IWM210312P00201000,2021-03-03 14:48:28,201.0,0.82,0.85,0.74,put,2021-03-12
IWM210312P00202000,2021-03-03 14:48:28,202.0,0.91,0.95,0.54,put,2021-03-12
IWM210312P00202500,2021-03-03 17:07:49,202.5,0.96,1.0,0.86,put,2021-03-12
IWM210312P00203000,2021-03-03 19:19:18,203.0,1.02,1.05,0.98,put,2021-03-12
IWM210312P00204000,2021-03-03 20:58:02,204.0,1.13,1.17,0.99,put,2021-03-12
IWM210312P00205000,2021-03-03 21:10:51,205.0,1.25,1.29,1.28,put,2021-03-12
IWM210312P00206000,2021-03-03 21:01:17,206.0,1.39,1.44,1.34,put,2021-03-12
IWM210312P00207000,2021-03-03 21:08:53,207.0,1.55,1.59,1.53,put,2021-03-12
IWM210312P00207500,2021-03-03 18:53:55,207.5,1.63,1.67,1.24,put,2021-03-12
IWM210312P00208000,2021-03-03 21:08:53,208.0,1.71,1.76,1.68,put,2021-03-12
IWM210312P00209000,2021-03-03 20:35:29,209.0,1.89,1.94,1.55,put,2021-03-12
IWM210312P00210000,2021-03-03 21:12:33,210.0,2.09,2.14,2.14,put,2021-03-12
IWM210312P00211000,2021-03-03 20:56:49,211.0,2.3,2.36,2.25,put,2021-03-12
IWM210312P00212000,2021-03-03 21:08:18,212.0,2.54,2.6,2.49,put,2021-03-12
IWM210312P00212500,2021-03-03 19:28:20,212.5,2.67,2.73,2.34,put,2021-03-12
IWM210312P00213000,2021-03-03 20:03:17,213.0,2.8,2.86,2.71,put,2021-03-12
IWM210312P00214000,2021-03-03 21:14:48,214.0,3.07,3.14,3.07,put,2021-03-12
IWM210312P00215000,2021-03-03 21:12:07,215.0,3.37,3.43,3.45,put,2021-03-12
IWM210312P00216000,2021-03-03 21:12:52,216.0,3.7,3.77,3.74,put,2021-03-12
IWM210312P00217000,2021-03-03 21:00:12,217.0,4.05,4.13,3.99,put,2021-03-12
IWM210312P00217500,2021-03-03 21:10:51,217.5,4.24,4.32,4.24,put,2021-03-12
IWM210312P00218000,2021-03-03 20:59:33,218.0,4.43,4.52,4.31,put,2021-03-12
IWM210312P00219000,2021-03-03 21:11:40,219.0,4.84,4.92,4.93,put,2021-03-12
IWM210312P00220000,2021-03-03 21:10:51,220.0,5.24,5.37,5.2,put,2021-03-12
IWM210312P00221000,2021-03-03 20:40:20,221.0,5.7,5.86,4.98,put,2021-03-12
IWM210312P00222000,2021-03-03 21:10:18,222.0,6.21,6.4,6.27,put,2021-03-12
IWM210312P00222500,2021-03-03 20:50:26,222.5,6.48,6.67,5.99,put,2021-03-12
IWM210312P00223000,2021-03-03 21:12:34,223.0,6.76,6.94,6.87,put,2021-03-12
IWM210312P00224000,2021-03-03 21:09:21,224.0,7.3,7.53,7.31,put,2021-03-12
IWM210312P00225000,2021-03-03 20:51:48,225.0,7.92,8.15,7.79,put,2021-03-12
IWM210312P00226000,2021-03-03 20:19:22,226.0,8.6,8.81,7.95,put,2021-03-12
IWM210312P00227000,2021-03-03 20:59:16,227.0,9.27,9.52,9.04,put,2021-03-12
IWM210312P00227500,2021-03-03 21:01:12,227.5,9.63,9.88,9.6,put,2021-03-12
IWM210312P00228000,2021-03-03 19:38:45,228.0,10.01,10.26,8.66,put,2021-03-12
IWM210312P00229000,2021-03-03 18:15:00,229.0,10.79,11.03,7.98,put,2021-03-12
IWM210312P00230000,2021-03-03 17:23:03,230.0,11.6,11.85,8.83,put,2021-03-12
IWM210312P00231000,2021-03-02 18:03:25,231.0,12.44,12.69,10.51,put,2021-03-12
IWM210312P00232000,2021-03-03 19:11:23,232.0,13.32,13.57,11.95,put,2021-03-12
IWM210312P00232500,2021-02-24 16:59:35,232.5,13.76,14.02,12.19,put,2021-03-12
IWM210312P00233000,2021-03-03 19:55:37,233.0,14.21,14.47,12.08,put,2021-03-12
IWM210312P00234000,2021-02-24 18:31:04,234.0,15.13,15.4,9.34,put,2021-03-12
IWM210312P00235000,2021-03-02 18:03:25,235.0,16.06,16.33,12.91,put,2021-03-12
IWM210312P00236000,2021-02-22 17:00:02,236.0,17.01,17.28,11.77,put,2021-03-12
IWM210312P00237500,2021-02-24 17:33:23,237.5,18.48,18.73,12.03,put,2021-03-12
IWM210312P00238000,2021-02-24 16:00:11,238.0,18.94,19.22,14.0,put,2021-03-12
IWM210312P00239000,2021-02-25 17:14:15,239.0,19.92,20.2,17.23,put,2021-03-12
IWM210312P00240000,2021-03-03 19:45:13,240.0,20.91,21.18,19.22,put,2021-03-12
IWM210319C00198000,2021-03-02 17:10:19,198.0,22.2,22.44,25.49,call,2021-03-19
IWM210319C00199000,2021-02-26 15:16:11,199.0,21.31,21.53,19.63,call,2021-03-19
IWM210319C00200000,2021-03-03 21:00:31,200.0,20.43,20.62,20.65,call,2021-03-19
IWM210319C00201000,2021-03-03 17:50:55,201.0,19.56,19.78,23.35,call,2021-03-19
IWM210319C00202000,2021-02-25 20:52:11,202.0,18.7,18.9,21.62,call,2021-03-19
IWM210319C00203000,2021-03-02 20:14:30,203.0,17.86,18.08,20.62,call,2021-03-19
IWM210319C00204000,2021-03-01 15:46:15,204.0,17.02,17.22,22.12,call,2021-03-19
IWM210319C00205000,2021-03-03 21:11:17,205.0,16.19,16.42,16.24,call,2021-03-19
IWM210319C00206000,2021-03-01 19:07:23,206.0,15.38,15.58,16.9,call,2021-03-19
IWM210319C00207000,2021-03-03 19:30:55,207.0,14.58,14.81,15.33,call,2021-03-19
IWM210319C00208000,2021-03-03 21:11:25,208.0,13.79,13.99,13.87,call,2021-03-19
IWM210319C00209000,2021-03-03 15:03:17,209.0,13.02,13.22,14.91,call,2021-03-19
IWM210319C00210000,2021-03-03 21:00:38,210.0,12.29,12.46,12.53,call,2021-03-19
IWM210319C00211000,2021-03-03 19:30:55,211.0,11.53,11.72,12.67,call,2021-03-19
IWM210319C00212000,2021-03-03 20:25:40,212.0,10.83,10.99,12.08,call,2021-03-19
IWM210319C00213000,2021-03-03 21:07:51,213.0,10.1,10.28,10.41,call,2021-03-19
IWM210319C00214000,2021-03-03 20:58:44,214.0,9.41,9.57,9.94,call,2021-03-19
IWM210319C00215000,2021-03-03 21:00:38,215.0,8.78,8.88,8.94,call,2021-03-19
IWM210319C00216000,2021-03-03 17:44:54,216.0,8.09,8.23,9.65,call,2021-03-19
IWM210319C00217000,2021-03-03 19:12:27,217.0,7.47,7.6,8.57,call,2021-03-19
IWM210319C00217500,2021-03-03 19:12:27,217.5,7.15,7.29,7.74,call,2021-03-19
IWM210319C00218000,2021-03-03 21:14:48,218.0,6.86,6.98,6.91,call,2021-03-19
IWM210319C00219000,2021-03-03 21:04:27,219.0,6.26,6.39,6.5,call,2021-03-19
IWM210319C00220000,2021-03-03 21:10:12,220.0,5.73,5.83,5.8,call,2021-03-19
IWM210319C00221000,2021-03-03 21:10:17,221.0,5.18,5.27,5.23,call,2021-03-19
IWM210319C00222000,2021-03-03 21:14:48,222.0,4.66,4.76,4.7,call,2021-03-19
IWM210319C00222500,2021-03-03 21:06:06,222.5,4.42,4.51,4.65,call,2021-03-19
IWM210319C00223000,2021-03-03 20:55:57,223.0,4.18,4.27,4.46,call,2021-03-19
IWM210319C00224000,2021-03-03 20:58:54,224.0,3.74,3.81,4.0,call,2021-03-19
IWM210319C00225000,2021-03-03 21:14:31,225.0,3.3,3.38,3.3,call,2021-03-19
IWM210319C00226000,2021-03-03 21:14:37,226.0,2.9,2.98,2.91,call,2021-03-19
IWM210319C00227000,2021-03-03 20:59:56,227.0,2.53,2.6,2.62,call,2021-03-19
IWM210319C00227500,2021-03-03 20:52:56,227.5,2.36,2.43,2.68,call,2021-03-19
IWM210319C00228000,2021-03-03 21:10:12,228.0,2.2,2.26,2.24,call,2021-03-19
IWM210319C00229000,2021-03-03 21:10:17,229.0,1.89,1.96,1.94,call,2021-03-19
IWM210319C00230000,2021-03-03 21:10:48,230.0,1.62,1.68,1.65,call,2021-03-19
IWM210319C00231000,2021-03-03 21:10:48,231.0,1.38,1.43,1.39,call,2021-03-19
IWM210319C00232000,2021-03-03 21:05:07,232.0,1.17,1.22,1.28,call,2021-03-19
IWM210319C00232500,2021-03-03 19:38:44,232.5,1.07,1.12,1.48,call,2021-03-19
IWM210319C00233000,2021-03-03 20:57:44,233.0,0.98,1.03,1.03,call,2021-03-19
IWM210319C00234000,2021-03-03 20:59:08,234.0,0.82,0.87,0.92,call,2021-03-19
IWM210319C00235000,2021-03-03 21:14:13,235.0,0.7,0.73,0.71,call,2021-03-19
IWM210319C00236000,2021-03-03 21:02:03,236.0,0.57,0.61,0.62,call,2021-03-19
IWM210319C00237000,2021-03-03 19:01:46,237.0,0.47,0.52,0.55,call,2021-03-19
IWM210319C00238000,2021-03-03 17:20:18,238.0,0.39,0.44,0.59,call,2021-03-19
IWM210319C00239000,2021-03-03 19:08:11,239.0,0.33,0.37,0.43,call,2021-03-19
IWM210319C00240000,2021-03-03 21:11:55,240.0,0.27,0.31,0.3,call,2021-03-19
IWM210319C00241000,2021-03-03 19:04:55,241.0,0.23,0.27,0.33,call,2021-03-19
IWM210319P00198000,2021-03-03 20:42:46,198.0,1.27,1.33,1.11,put,2021-03-19
IWM210319P00199000,2021-03-03 19:06:19,199.0,1.39,1.44,1.24,put,2021-03-19
IWM210319P00200000,2021-03-03 20:59:30,200.0,1.51,1.56,1.48,put,2021-03-19
IWM210319P00201000,2021-03-03 20:59:46,201.0,1.64,1.7,1.6,put,2021-03-19
IWM210319P00202000,2021-03-03 20:58:15,202.0,1.78,1.84,1.64,put,2021-03-19
IWM210319P00203000,2021-03-03 21:14:48,203.0,1.93,1.99,1.95,put,2021-03-19
