strike,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-02,2021-07-16,2021-08-20,2021-09-17,2021-10-15,2021-12-17
80.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.5390625,0.359375,0.44140625,0.4140625
85.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.5390625,0.359375,0.44140625,0.4140625
90.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.5390625,0.359375,0.44140625,0.4140625
95.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.5390625,0.359375,0.44140625,0.4140625
100.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.52734375,0.359375,0.44140625,0.4140625
105.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.49609375,0.359375,0.435546875,0.376953125
110.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.46484375,0.359375,0.396484375,0.36328125
115.0,1.5,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.419921875,0.359375,0.4033203125,0.34326171875
120.0,1.0,0.4375,0.46875,0.4375,0.4765625,0.3984375,0.302734375,0.4296875,0.40234375,0.359375,0.3564453125,0.330078125
125.0,1.125,0.4375,0.46875,0.4375,0.4453125,0.3984375,0.302734375,0.3984375,0.359375,0.34375,0.3349609375,0.318359375
128.0,1.0,0.4375,0.46875,0.4375,0.42578125,0.3984375,0.302734375,0.3828125,0.349609375,0.3310546875,0.3251953125,0.318359375
130.0,0.75,0.4375,0.46875,0.4375,0.40625,0.3984375,0.302734375,0.3671875,0.33984375,0.318359375,0.3154296875,0.318359375
131.0,0.9375,0.4375,0.46875,0.421875,0.38671875,0.37890625,0.302734375,0.3564453125,0.32861328125,0.31298828125,0.31103515625,0.308837890625
135.0,0.875,0.4375,0.46875,0.40625,0.3671875,0.359375,0.302734375,0.345703125,0.3173828125,0.3076171875,0.306640625,0.29931640625
138.0,0.828125,0.4375,0.3828125,0.38671875,0.3541666666666667,0.3502604166666667,0.302734375,0.3359375,0.3118489583333333,0.3046875,0.3043619791666667,0.30419921875
139.0,0.78125,0.4375,0.34375,0.3671875,0.3411458333333333,0.3411458333333333,0.302734375,0.326171875,0.3063151041666667,0.3017578125,0.3020833333333333,0.30908203125
140.0,0.75,0.4375,0.3671875,0.34765625,0.328125,0.33203125,0.302734375,0.31640625,0.30078125,0.298828125,0.2998046875,0.31396484375
141.0,0.71875,0.4375,0.38671875,0.462890625,0.32265625,0.3248697916666667,0.302734375,0.312890625,0.299609375,0.29560546875,0.2974609375,0.309375
142.0,0.703125,0.40625,0.390625,0.3125,0.3171875,0.3177083333333333,0.302734375,0.309375,0.2984375,0.2923828125,0.2951171875,0.30478515625
143.0,0.65625,0.421875,0.34765625,0.34375,0.31171875,0.310546875,0.302734375,0.305859375,0.297265625,0.28916015625,0.2927734375,0.3001953125
144.0,0.625,0.40625,0.3125,0.31640625,0.30625,0.34765625,0.302734375,0.30234375,0.29609375,0.2859375,0.2904296875,0.29560546875
145.0,0.609375,0.375,0.3203125,0.30859375,0.30078125,0.296875,0.302734375,0.298828125,0.294921875,0.28271484375,0.2880859375,0.291015625
146.0,0.59375,0.34375,0.30859375,0.3046875,0.2953125,0.38671875,0.2951171875,0.294140625,0.290625,0.28125,0.28681640625,0.2904296875
147.0,0.5625,0.35546875,0.296875,0.28515625,0.28984375,0.3046875,0.2875,0.289453125,0.286328125,0.27978515625,0.285546875,0.28984375
148.0,0.5625,0.34375,0.3125,0.291015625,0.284375,0.275390625,0.2798828125,0.284765625,0.28203125,0.2783203125,0.28427734375,0.2892578125
149.0,0.53125,0.30859375,0.27734375,0.353515625,0.27890625,0.2978515625,0.272265625,0.280078125,0.277734375,0.27685546875,0.2830078125,0.288671875
150.0,0.5,0.3203125,0.279296875,0.263671875,0.2734375,0.2685546875,0.2646484375,0.275390625,0.2734375,0.275390625,0.28173828125,0.2880859375
152.5,0.421875,0.28125,0.25390625,0.2421875,0.2578125,0.2421875,0.255859375,0.27294921875,0.27294921875,0.272705078125,0.275634765625,0.2757568359375
155.0,0.359375,0.2734375,0.234375,0.224609375,0.2421875,0.23828125,0.2509765625,0.2705078125,0.2724609375,0.27001953125,0.26953125,0.263427734375
157.5,0.3046875,0.251953125,0.21484375,0.208984375,0.234375,0.22265625,0.24609375,0.2685546875,0.267822265625,0.267578125,0.2666015625,0.2686767578125
160.0,0.26171875,0.232421875,0.2138671875,0.2236328125,0.2265625,0.2197265625,0.2470703125,0.2666015625,0.26318359375,0.26513671875,0.263671875,0.27392578125
162.5,0.240234375,0.220703125,0.21484375,0.193359375,0.2197265625,0.2158203125,0.216796875,0.26513671875,0.260986328125,0.253662109375,0.257568359375,0.2681884765625
165.0,0.203125,0.1484375,0.2119140625,0.208984375,0.212890625,0.2021484375,0.21875,0.263671875,0.2587890625,0.2421875,0.25146484375,0.262451171875
167.5,0.65625,0.1484375,0.2119140625,0.208984375,0.185546875,0.177734375,0.2392578125,0.25439453125,0.24169921875,0.252685546875,0.253173828125,0.2562255859375
170.0,1.109375,0.1484375,0.2119140625,0.208984375,0.158203125,0.177734375,0.2392578125,0.2451171875,0.224609375,0.26318359375,0.2548828125,0.25
172.5,1.5625,0.1484375,0.2119140625,0.208984375,0.30940755208333337,0.177734375,0.2392578125,0.24755859375,0.2275390625,0.260009765625,0.260009765625,0.250244140625
175.0,1.5403645833333333,0.1484375,0.2119140625,0.208984375,0.4606119791666667,0.177734375,0.2392578125,0.25,0.23046875,0.2568359375,0.26513671875,0.25048828125
177.5,1.5182291666666667,0.1484375,0.2119140625,0.208984375,0.61181640625,0.177734375,0.2392578125,0.25,0.25,0.25341796875,0.31396484375,0.28173828125
180.0,1.49609375,0.1484375,0.2119140625,0.208984375,0.7630208333333334,0.177734375,0.2392578125,0.25,0.26953125,0.25,0.36279296875,0.31298828125
182.5,1.4739583333333333,0.1484375,0.2119140625,0.208984375,0.9142252604166667,0.177734375,0.2392578125,0.2431640625,0.26953125,0.232421875,0.30322265625,0.3045654296875
185.0,1.4518229166666667,0.1484375,0.2119140625,0.208984375,1.0654296875,0.177734375,0.2392578125,0.236328125,0.26953125,0.21484375,0.24365234375,0.296142578125
190.0,1.4296875,0.1484375,0.2119140625,0.208984375,1.109375,0.177734375,0.2392578125,0.7578125,0.26953125,0.236328125,0.39013671875,0.2877197265625
195.0,1.4296875,0.1484375,0.2119140625,0.208984375,1.16796875,0.177734375,0.2392578125,0.7900390625,0.26953125,1.060546875,0.3896484375,0.279296875
200.0,1.4296875,0.1484375,0.2119140625,0.208984375,1.16796875,0.177734375,0.2392578125,0.7900390625,0.26953125,1.09521484375,0.6298828125,0.330078125
210.0,1.4296875,0.1484375,0.2119140625,0.208984375,1.16796875,0.177734375,0.2392578125,0.7900390625,0.26953125,1.09521484375,0.6298828125,0.2919921875
220.0,1.4296875,0.1484375,0.2119140625,0.208984375,1.16796875,0.177734375,0.2392578125,0.7900390625,0.26953125,1.09521484375,0.6298828125,0.3076171875
230.0,1.4296875,0.1484375,0.2119140625,0.208984375,1.16796875,0.177734375,0.2392578125,0.7900390625,0.26953125,1.09521484375,0.6298828125,0.3076171875
240.0,1.4296875,0.1484375,0.2119140625,0.208984375,1.16796875,0.177734375,0.2392578125,0.7900390625,0.26953125,1.09521484375,0.6298828125,0.3076171875
